date,#covid19,#crypto,#bitcoin,#ukraine,#travel,#mondaymotivation,#christmas,#iran,#realestate
18/08/2017,0,1,2,0,14,0,0,0,8
19/08/2017,0,1,0,0,16,0,0,0,3
20/08/2017,0,0,1,0,21,0,0,1,2
21/08/2017,0,1,1,0,14,34,0,0,4
22/08/2017,0,0,7,0,20,3,0,0,2
23/08/2017,0,2,0,1,25,1,0,1,1
24/08/2017,0,0,0,1,23,0,1,0,7
25/08/2017,0,2,2,0,16,1,1,2,5
26/08/2017,0,0,3,0,17,0,2,1,8
27/08/2017,0,2,3,0,12,0,0,0,3
28/08/2017,0,2,1,0,10,29,0,0,5
29/08/2017,0,3,4,1,19,2,0,1,5
30/08/2017,0,2,2,0,16,0,1,0,3
31/08/2017,0,2,2,0,15,0,0,0,9
1/9/2017,0,0,7,1,16,0,0,0,5
2/9/2017,0,0,0,0,13,0,1,0,3
3/9/2017,0,2,1,0,19,0,0,1,4
4/9/2017,0,0,1,0,15,24,1,0,3
5/9/2017,0,0,1,0,20,0,2,1,7
6/9/2017,0,1,5,0,20,0,0,0,9
7/9/2017,0,1,5,0,18,0,0,1,7
8/9/2017,0,0,4,0,24,0,0,0,4
9/9/2017,0,0,0,0,23,0,0,0,10
10/9/2017,0,0,4,0,15,1,0,0,2
11/9/2017,0,1,1,0,25,34,0,0,3
12/9/2017,0,3,5,0,29,0,3,0,2
13/09/2017,0,0,3,1,29,0,0,0,7
14/09/2017,0,0,4,0,30,0,2,1,5
15/09/2017,0,0,2,0,20,1,1,0,6
16/09/2017,0,0,3,0,25,0,1,0,6
17/09/2017,0,1,2,0,25,0,2,0,6
18/09/2017,0,2,13,1,18,45,1,0,3
19/09/2017,0,1,1,0,35,1,1,0,6
20/09/2017,0,1,3,0,21,0,1,1,7
21/09/2017,0,3,2,0,29,0,1,1,8
22/09/2017,0,5,8,0,23,0,4,0,8
23/09/2017,0,0,3,0,21,0,1,0,1
24/09/2017,0,0,0,0,19,1,1,0,3
25/09/2017,0,0,3,0,28,47,2,0,10
26/09/2017,0,0,1,0,22,1,1,0,10
27/09/2017,0,1,0,0,21,0,0,0,8
28/09/2017,0,0,0,0,11,0,0,0,2
29/09/2017,0,1,3,0,11,0,0,0,10
30/09/2017,0,0,3,0,16,0,0,0,1
1/10/2017,0,0,4,0,9,1,4,0,1
2/10/2017,0,0,3,0,12,23,2,0,10
3/10/2017,0,3,6,1,15,0,3,0,7
4/10/2017,0,1,4,0,21,0,2,0,13
5/10/2017,0,2,2,0,15,0,0,0,6
6/10/2017,0,1,1,0,18,0,3,0,5
7/10/2017,0,3,2,0,17,0,4,0,6
8/10/2017,0,0,4,0,9,0,1,0,2
9/10/2017,0,0,2,0,14,37,0,0,2
10/10/2017,0,0,3,0,14,1,2,0,3
11/10/2017,0,1,2,1,17,0,5,0,11
12/10/2017,0,2,7,0,15,0,2,0,11
13/10/2017,0,0,10,0,21,0,1,4,2
14/10/2017,0,0,0,0,11,0,0,3,8
15/10/2017,0,0,0,0,10,0,0,0,5
16/10/2017,0,1,4,0,13,36,2,0,4
17/10/2017,0,1,1,0,21,0,2,2,4
18/10/2017,0,0,1,0,16,0,3,1,7
19/10/2017,0,0,0,0,15,0,2,0,5
20/10/2017,0,3,4,0,24,0,3,2,5
21/10/2017,0,0,1,0,13,0,2,3,5
22/10/2017,0,1,2,0,13,0,3,6,1
23/10/2017,0,0,2,0,10,46,2,2,4
24/10/2017,0,2,5,0,18,2,4,2,6
25/10/2017,0,4,5,0,17,0,2,0,6
26/10/2017,0,4,2,0,35,0,4,0,6
27/10/2017,0,2,2,1,15,0,2,2,10
28/10/2017,0,6,4,0,10,0,4,0,3
29/10/2017,0,0,2,1,10,0,2,1,2
30/10/2017,0,2,6,1,14,26,7,0,5
31/10/2017,0,2,2,0,14,1,8,0,12
1/11/2017,0,1,4,0,13,0,8,0,13
2/11/2017,0,6,11,0,18,0,8,0,3
3/11/2017,0,0,3,1,11,0,6,0,6
4/11/2017,0,4,6,0,5,0,7,1,0
5/11/2017,0,3,7,0,17,0,15,1,1
6/11/2017,0,5,4,1,14,43,15,0,9
7/11/2017,0,3,3,0,25,1,10,0,5
8/11/2017,0,1,4,0,30,0,8,0,8
9/11/2017,0,2,3,0,19,0,17,0,14
10/11/2017,0,1,4,2,19,0,17,1,5
11/11/2017,0,0,5,1,15,0,8,1,2
12/11/2017,0,1,2,0,14,0,9,0,0
13/11/2017,0,2,5,0,15,43,11,1,0
14/11/2017,0,1,2,0,20,1,16,0,3
15/11/2017,0,5,4,0,18,0,24,0,8
16/11/2017,0,0,6,1,16,0,21,0,7
17/11/2017,0,1,2,0,23,0,19,0,16
18/11/2017,0,6,6,0,11,0,16,0,5
19/11/2017,0,2,3,0,15,0,14,1,5
20/11/2017,0,5,6,0,36,34,48,0,8
21/11/2017,0,4,5,1,21,2,45,0,7
22/11/2017,0,1,6,0,17,0,37,0,12
23/11/2017,0,4,3,1,18,0,21,0,5
24/11/2017,0,2,5,2,12,0,28,0,3
25/11/2017,0,1,5,0,15,0,26,0,3
26/11/2017,0,0,8,3,20,0,43,0,2
27/11/2017,0,4,6,0,16,45,35,0,2
28/11/2017,0,7,22,0,20,6,44,0,4
29/11/2017,0,6,12,1,18,0,44,0,9
30/11/2017,0,5,9,0,14,0,38,0,6
1/12/2017,0,2,5,0,13,0,73,0,9
2/12/2017,0,1,3,0,15,0,54,0,5
3/12/2017,0,3,1,0,22,0,37,0,1
4/12/2017,0,3,9,1,28,54,50,1,7
5/12/2017,0,13,15,2,19,2,55,0,9
6/12/2017,0,5,9,2,11,0,49,0,11
7/12/2017,0,8,24,0,19,0,76,2,8
8/12/2017,0,6,8,1,16,0,51,1,8
9/12/2017,0,8,5,1,22,0,54,0,3
10/12/2017,0,7,6,1,18,0,52,1,0
11/12/2017,0,8,14,1,19,41,47,0,10
12/12/2017,0,9,13,0,18,4,70,0,4
13/12/2017,0,10,9,0,18,0,72,0,7
14/12/2017,0,9,8,0,21,0,65,0,9
15/12/2017,0,7,6,1,5,0,95,1,7
16/12/2017,0,5,2,0,20,0,62,2,1
17/12/2017,0,4,5,0,9,0,50,1,2
18/12/2017,0,4,12,0,12,33,83,2,9
19/12/2017,0,10,8,0,12,7,95,2,5
20/12/2017,0,6,8,0,23,1,84,0,10
21/12/2017,0,3,6,0,13,0,104,1,5
22/12/2017,0,9,10,1,10,0,109,0,3
23/12/2017,0,4,3,1,16,0,108,0,2
24/12/2017,0,3,1,0,10,0,244,1,2
25/12/2017,0,5,3,0,8,2,237,2,4
26/12/2017,0,4,3,2,13,1,44,1,5
27/12/2017,0,7,8,0,11,0,25,1,13
28/12/2017,0,10,8,0,12,1,15,0,4
29/12/2017,0,8,10,0,12,0,11,1,4
30/12/2017,0,6,4,1,15,0,7,5,4
31/12/2017,0,10,1,0,9,0,6,8,3
1/1/2018,0,7,4,0,17,7,8,4,9
2/1/2018,0,9,33,0,12,0,2,13,9
3/1/2018,0,12,28,0,19,1,1,6,13
4/1/2018,0,15,30,0,15,0,1,3,7
5/1/2018,0,13,24,1,16,4,5,6,7
6/1/2018,0,7,23,0,13,0,3,1,3
7/1/2018,0,5,20,0,11,2,3,1,3
8/1/2018,0,14,73,0,9,35,1,2,10
9/1/2018,0,12,46,0,13,5,1,1,8
10/1/2018,0,22,83,0,12,0,6,2,7
11/1/2018,0,16,26,2,20,0,1,1,7
12/1/2018,0,12,18,0,15,0,1,1,9
13/01/2018,0,12,13,0,20,0,1,1,2
14/01/2018,0,12,15,0,15,0,0,1,4
15/01/2018,0,15,12,1,14,33,2,0,5
16/01/2018,0,21,31,0,15,4,0,0,5
17/01/2018,0,20,25,1,15,0,2,0,7
18/01/2018,0,27,18,0,13,0,1,1,9
19/01/2018,0,22,17,0,12,0,3,0,8
20/01/2018,0,15,10,0,13,0,1,3,2
21/01/2018,0,25,20,1,11,0,1,1,3
22/01/2018,0,17,7,0,16,57,1,0,4
23/01/2018,0,18,13,0,17,5,0,1,14
24/01/2018,0,21,14,2,18,0,2,0,10
25/01/2018,0,9,5,0,19,0,2,1,9
26/01/2018,0,9,7,0,13,0,0,0,9
27/01/2018,0,11,5,0,13,0,2,0,4
28/01/2018,0,9,4,0,14,0,3,0,6
29/01/2018,0,14,6,0,6,48,2,3,8
30/01/2018,0,26,21,0,16,3,1,0,14
31/01/2018,0,18,8,0,14,0,0,1,4
1/2/2018,0,26,22,0,14,0,1,0,6
2/2/2018,0,22,16,0,14,0,0,0,8
3/2/2018,0,19,11,0,13,0,1,0,8
4/2/2018,0,17,13,0,11,0,0,2,7
5/2/2018,0,14,10,1,19,57,0,0,10
6/2/2018,0,27,21,0,15,3,1,0,7
7/2/2018,0,10,4,0,26,0,0,0,8
8/2/2018,0,24,17,0,20,0,0,0,6
9/2/2018,0,11,8,1,6,0,0,0,7
10/2/2018,0,24,12,0,13,1,0,0,2
11/2/2018,0,13,5,0,9,0,0,0,2
12/2/2018,0,28,15,0,13,60,0,1,5
13/02/2018,0,25,14,0,21,5,1,1,6
14/02/2018,0,12,4,0,12,0,0,0,3
15/02/2018,0,9,1,0,13,0,0,2,3
16/02/2018,0,20,10,1,21,0,0,0,1
17/02/2018,0,9,2,3,10,0,0,1,1
18/02/2018,0,20,10,1,15,1,0,2,4
19/02/2018,0,17,3,0,23,50,0,0,5
20/02/2018,0,11,4,1,16,5,0,2,7
21/02/2018,0,14,12,0,17,0,0,0,5
22/02/2018,0,12,4,0,10,0,2,1,9
23/02/2018,0,13,6,0,12,0,0,1,5
24/02/2018,0,8,6,1,11,0,0,1,3
25/02/2018,0,10,14,0,12,0,1,1,6
26/02/2018,0,37,5,0,20,44,0,0,10
27/02/2018,0,20,4,0,18,6,0,0,10
28/02/2018,0,15,0,0,10,1,0,1,3
1/3/2018,0,12,5,0,9,0,0,0,4
2/3/2018,0,12,5,0,11,0,0,0,7
3/3/2018,0,6,4,0,15,0,0,0,6
4/3/2018,0,8,3,0,14,1,0,0,10
5/3/2018,0,21,9,1,12,39,0,1,4
6/3/2018,0,21,6,1,13,4,1,0,11
7/3/2018,0,29,8,0,31,0,0,0,5
8/3/2018,0,24,5,0,19,3,1,0,7
9/3/2018,0,11,2,0,13,0,0,0,7
10/3/2018,0,10,2,0,12,0,0,0,10
11/3/2018,0,9,3,0,12,0,1,1,2
12/3/2018,0,15,5,0,18,51,2,1,9
13/03/2018,0,15,8,0,27,4,0,1,7
14/03/2018,0,13,4,0,15,0,0,0,12
15/03/2018,0,18,2,0,13,0,0,1,11
16/03/2018,0,25,3,0,15,0,0,0,12
17/03/2018,0,5,4,0,18,0,1,0,5
18/03/2018,0,4,12,0,14,0,1,1,4
19/03/2018,0,17,7,1,16,56,1,1,10
20/03/2018,0,20,7,1,14,1,0,4,5
21/03/2018,0,14,3,0,13,0,0,0,4
22/03/2018,0,13,8,1,12,0,1,3,9
23/03/2018,0,14,2,1,10,0,0,1,5
24/03/2018,0,5,1,0,14,1,0,0,9
25/03/2018,0,10,1,0,15,0,0,0,2
26/03/2018,0,14,7,0,13,45,0,1,12
27/03/2018,0,18,6,0,25,5,0,1,4
28/03/2018,0,23,3,1,17,0,0,0,2
29/03/2018,0,20,7,4,23,0,0,1,15
30/03/2018,0,19,2,2,20,0,0,2,6
31/03/2018,0,7,5,1,12,0,0,1,2
1/4/2018,0,6,2,0,22,0,1,0,6
2/4/2018,0,15,8,0,17,42,0,1,10
3/4/2018,0,27,1,0,18,2,0,0,9
4/4/2018,0,15,6,0,23,0,0,0,10
5/4/2018,0,13,4,1,18,0,0,1,6
6/4/2018,0,21,4,1,22,0,1,2,9
7/4/2018,0,12,2,0,17,0,0,0,2
8/4/2018,0,16,5,0,12,0,1,1,9
9/4/2018,0,18,2,0,17,46,0,0,11
10/4/2018,0,22,7,0,29,4,1,0,6
11/4/2018,0,25,6,1,25,0,0,2,6
12/4/2018,0,27,18,1,20,0,1,3,6
13/04/2018,0,12,6,1,21,0,0,1,10
14/04/2018,0,14,4,0,16,0,0,0,3
15/04/2018,0,10,8,0,10,0,0,2,6
16/04/2018,0,14,20,0,16,53,0,0,10
17/04/2018,0,15,8,0,25,5,0,0,7
18/04/2018,0,20,6,5,24,1,1,0,7
19/04/2018,0,15,4,3,27,2,0,0,4
20/04/2018,0,13,9,1,18,0,0,0,9
21/04/2018,0,11,7,0,14,0,1,0,4
22/04/2018,0,8,3,0,15,2,0,0,7
23/04/2018,0,14,6,3,16,35,0,0,9
24/04/2018,0,14,8,1,26,4,1,1,7
25/04/2018,0,12,5,0,30,1,0,2,5
26/04/2018,0,20,6,0,24,0,0,0,3
27/04/2018,0,13,3,2,19,0,1,2,13
28/04/2018,0,6,3,0,12,0,1,1,3
29/04/2018,0,9,2,0,13,0,0,0,6
30/04/2018,0,12,6,0,20,51,1,3,7
1/5/2018,0,17,1,1,18,3,0,6,9
2/5/2018,0,17,6,1,26,0,0,4,10
3/5/2018,0,12,9,0,13,0,0,2,3
4/5/2018,0,17,11,0,26,0,1,1,10
5/5/2018,0,8,2,0,16,0,0,2,6
6/5/2018,0,6,7,0,12,0,0,1,3
7/5/2018,0,14,7,2,19,46,0,1,13
8/5/2018,0,20,11,1,22,3,0,15,9
9/5/2018,0,25,10,1,25,0,0,15,8
10/5/2018,0,26,7,1,27,0,0,10,6
11/5/2018,0,7,3,0,22,0,0,2,10
12/5/2018,0,11,3,0,23,0,0,1,0
13/05/2018,0,7,4,0,13,0,0,0,2
14/05/2018,0,14,9,0,17,41,0,2,12
15/05/2018,0,20,3,0,18,2,0,1,8
16/05/2018,0,13,5,0,19,0,1,4,6
17/05/2018,0,14,12,0,16,0,1,0,5
18/05/2018,0,18,7,1,22,1,0,1,8
19/05/2018,0,16,13,1,10,0,0,0,8
20/05/2018,0,9,6,1,17,0,0,1,4
21/05/2018,0,16,9,4,18,49,0,1,6
22/05/2018,0,22,10,2,21,3,0,2,8
23/05/2018,0,25,12,1,16,0,0,2,9
24/05/2018,0,17,8,1,13,1,0,0,10
25/05/2018,0,17,3,0,12,0,0,0,9
26/05/2018,0,5,2,1,18,0,0,0,4
27/05/2018,0,9,3,1,13,0,0,0,7
28/05/2018,0,6,8,1,8,19,0,0,7
29/05/2018,0,15,13,2,19,2,0,1,3
30/05/2018,0,15,4,1,17,1,0,0,7
31/05/2018,0,25,4,0,20,1,0,1,4
1/6/2018,0,18,5,0,17,0,0,2,12
2/6/2018,0,32,28,0,10,0,0,0,2
3/6/2018,0,11,3,0,7,0,0,0,3
4/6/2018,0,10,11,0,16,58,1,0,7
5/6/2018,0,17,10,1,16,5,0,0,8
6/6/2018,0,19,9,1,21,0,0,0,13
7/6/2018,0,15,10,0,24,0,0,0,5
8/6/2018,0,11,3,0,26,0,1,0,13
9/6/2018,0,9,7,0,22,0,0,0,4
10/6/2018,0,13,18,1,15,1,0,0,2
11/6/2018,0,17,16,1,24,54,0,0,6
12/6/2018,0,23,10,1,22,2,0,1,12
13/06/2018,0,11,10,0,24,1,0,0,12
14/06/2018,0,11,11,1,23,0,1,0,7
15/06/2018,0,11,3,1,26,0,0,8,8
16/06/2018,0,11,9,2,22,0,0,1,5
17/06/2018,0,14,6,0,19,0,0,0,3
18/06/2018,0,11,7,0,14,43,0,0,7
19/06/2018,0,19,9,2,29,6,0,2,5
20/06/2018,0,13,5,1,35,1,1,7,7
21/06/2018,0,22,8,2,24,1,1,1,9
22/06/2018,0,9,10,2,21,0,0,2,5
23/06/2018,0,12,6,0,25,0,0,0,1
24/06/2018,0,5,11,0,15,0,0,0,2
25/06/2018,0,13,7,2,31,61,0,1,7
26/06/2018,0,21,10,2,48,5,0,2,10
27/06/2018,0,15,4,2,29,0,0,6,13
28/06/2018,0,19,19,1,25,0,0,0,5
29/06/2018,0,22,9,3,18,0,0,1,11
30/06/2018,0,17,3,1,25,1,0,0,4
1/7/2018,0,3,1,0,24,1,0,2,6
2/7/2018,0,10,3,2,24,59,0,0,7
3/7/2018,0,9,4,1,23,3,1,0,11
4/7/2018,0,9,2,1,29,0,2,0,4
5/7/2018,0,13,6,4,25,0,0,1,10
6/7/2018,0,10,8,0,19,0,0,1,10
7/7/2018,0,8,11,1,16,0,0,0,2
8/7/2018,0,4,3,0,12,2,0,0,1
9/7/2018,0,9,3,5,19,63,0,3,10
10/7/2018,0,11,5,7,32,4,1,4,10
11/7/2018,0,7,8,2,23,0,0,2,8
12/7/2018,0,12,7,6,24,0,1,2,11
13/07/2018,0,7,7,3,27,1,1,3,12
14/07/2018,0,7,6,0,14,0,1,0,2
15/07/2018,0,4,3,0,13,1,1,2,6
16/07/2018,0,8,5,2,25,67,0,0,7
17/07/2018,0,12,7,1,30,4,1,0,6
18/07/2018,0,16,4,0,19,0,0,2,9
19/07/2018,0,14,8,0,13,1,1,2,14
20/07/2018,0,16,3,0,22,0,1,0,9
21/07/2018,0,3,6,2,13,0,0,1,4
22/07/2018,0,7,3,0,21,1,1,0,3
23/07/2018,0,9,6,0,15,76,2,2,3
24/07/2018,0,7,7,1,28,2,4,0,11
25/07/2018,0,18,9,0,18,0,0,1,10
26/07/2018,0,13,6,1,28,0,4,0,3
27/07/2018,0,12,5,1,19,0,1,0,7
28/07/2018,0,11,3,4,23,0,0,0,4
29/07/2018,0,6,5,0,20,1,0,0,7
30/07/2018,0,11,7,0,21,60,0,1,8
31/07/2018,0,8,5,0,28,0,0,2,12
1/8/2018,0,9,3,1,22,0,1,2,7
2/8/2018,0,13,6,1,27,0,0,1,8
3/8/2018,0,7,1,0,45,0,1,1,11
4/8/2018,0,3,5,1,19,1,0,2,12
5/8/2018,0,5,4,0,16,0,0,1,6
6/8/2018,0,12,2,1,30,67,0,1,10
7/8/2018,0,12,8,2,43,2,1,2,10
8/8/2018,0,12,4,2,22,0,1,0,7
9/8/2018,0,11,4,1,36,0,0,2,17
10/8/2018,0,9,7,2,35,0,0,5,16
11/8/2018,0,4,7,0,11,0,0,1,8
12/8/2018,0,3,6,0,12,1,0,1,6
13/08/2018,0,10,10,0,24,57,0,1,3
14/08/2018,0,10,11,0,26,6,0,0,10
15/08/2018,0,6,9,0,14,0,1,0,10
16/08/2018,0,11,6,4,39,0,0,0,13
17/08/2018,0,9,9,1,17,0,0,0,16
18/08/2018,0,5,4,2,12,1,0,0,10
19/08/2018,0,3,0,1,28,0,1,0,1
20/08/2018,0,18,2,1,41,61,1,0,6
21/08/2018,0,5,2,5,33,3,2,0,9
22/08/2018,0,6,3,5,33,1,1,0,11
23/08/2018,0,11,0,4,31,0,2,2,11
24/08/2018,0,5,2,5,33,0,1,0,14
25/08/2018,0,3,0,0,20,0,0,2,7
26/08/2018,0,3,1,0,15,1,0,0,1
27/08/2018,0,5,2,0,45,50,0,0,7
28/08/2018,0,21,5,1,29,2,1,0,12
29/08/2018,0,6,4,2,42,0,1,1,9
30/08/2018,0,12,3,0,65,0,1,2,10
31/08/2018,0,12,3,1,19,0,1,0,9
1/9/2018,0,9,2,1,14,0,2,0,7
2/9/2018,0,12,0,0,47,1,0,0,5
3/9/2018,0,7,1,1,23,49,1,1,7
4/9/2018,0,13,8,0,44,4,0,0,12
5/9/2018,0,16,7,1,59,0,3,1,11
6/9/2018,0,13,10,1,43,0,1,1,10
7/9/2018,0,16,4,3,44,0,3,1,12
8/9/2018,0,11,4,0,28,0,0,3,10
9/9/2018,0,7,4,0,18,1,4,3,4
10/9/2018,0,10,3,0,17,69,1,1,14
11/9/2018,0,17,6,0,27,3,1,0,10
12/9/2018,0,6,4,6,31,0,2,0,14
13/09/2018,0,6,9,1,32,0,0,2,13
14/09/2018,0,15,8,2,45,0,0,1,14
15/09/2018,0,11,2,1,42,0,1,0,9
16/09/2018,0,4,2,0,49,0,0,0,7
17/09/2018,0,17,5,2,41,62,2,1,13
18/09/2018,0,20,6,2,40,4,4,1,10
19/09/2018,0,10,7,2,37,1,3,0,9
20/09/2018,0,14,4,1,33,0,1,2,12
21/09/2018,0,14,5,5,25,0,1,1,19
22/09/2018,0,6,4,1,40,0,2,0,9
23/09/2018,0,6,2,1,18,0,1,0,3
24/09/2018,0,18,5,1,22,56,0,1,11
25/09/2018,0,9,3,6,24,2,3,1,8
26/09/2018,0,14,2,0,27,0,0,0,12
27/09/2018,0,13,3,2,30,0,2,1,19
28/09/2018,0,15,2,0,36,0,1,0,24
29/09/2018,0,11,4,2,18,0,1,0,9
30/09/2018,0,6,5,1,18,0,1,0,10
1/10/2018,0,17,5,6,13,58,1,4,11
2/10/2018,0,14,7,6,26,2,6,0,15
3/10/2018,0,8,6,2,20,0,6,1,14
4/10/2018,0,13,6,1,16,0,3,1,8
5/10/2018,0,18,7,3,13,1,2,0,11
6/10/2018,0,15,4,2,13,0,2,0,9
7/10/2018,0,9,3,1,15,0,1,0,7
8/10/2018,0,9,2,2,17,55,2,0,12
9/10/2018,0,8,4,2,25,1,1,1,16
10/10/2018,0,11,5,0,18,0,8,0,10
11/10/2018,0,15,5,0,31,0,2,0,23
12/10/2018,0,10,4,1,22,0,5,0,18
13/10/2018,0,20,5,5,18,0,4,0,10
14/10/2018,0,4,2,1,16,0,2,0,6
15/10/2018,0,14,7,3,14,53,4,2,9
16/10/2018,0,14,5,1,25,2,6,1,9
17/10/2018,0,8,6,0,20,0,8,0,17
18/10/2018,0,13,1,2,28,0,8,0,22
19/10/2018,0,9,4,0,17,0,1,0,13
20/10/2018,0,9,1,0,19,0,6,0,6
21/10/2018,0,2,3,0,10,0,1,0,3
22/10/2018,0,13,4,1,21,56,2,0,14
23/10/2018,0,12,5,3,23,1,5,0,7
24/10/2018,0,11,3,1,16,0,3,0,12
25/10/2018,0,10,4,0,16,0,4,0,15
26/10/2018,0,7,3,1,14,0,5,0,11
27/10/2018,0,7,5,1,9,0,7,0,15
28/10/2018,0,10,0,0,6,0,8,0,4
29/10/2018,0,19,3,0,16,38,4,0,10
30/10/2018,0,14,3,1,31,1,3,1,14
31/10/2018,0,16,10,0,14,0,7,0,13
1/11/2018,0,11,8,2,19,0,22,2,9
2/11/2018,0,19,3,2,15,0,12,0,16
3/11/2018,0,12,6,0,16,0,8,0,7
4/11/2018,0,12,2,0,14,1,5,0,5
5/11/2018,0,11,5,3,16,66,16,3,11
6/11/2018,0,19,4,4,39,5,10,2,13
7/11/2018,0,10,3,2,36,0,12,0,13
8/11/2018,0,12,4,0,84,0,18,0,11
9/11/2018,0,17,1,0,24,0,25,1,17
10/11/2018,0,19,4,0,15,0,12,0,3
11/11/2018,0,9,2,0,19,0,12,0,4
12/11/2018,0,15,2,1,14,55,20,1,8
13/11/2018,0,15,6,1,29,3,28,0,9
14/11/2018,0,11,4,0,27,1,19,0,10
15/11/2018,0,26,6,3,11,0,30,2,12
16/11/2018,0,12,3,3,14,0,19,0,13
17/11/2018,0,10,4,1,12,0,20,0,9
18/11/2018,0,5,0,1,10,0,24,0,2
19/11/2018,0,7,7,1,24,77,25,0,15
20/11/2018,0,13,2,0,25,4,29,0,9
21/11/2018,0,8,2,1,17,0,23,0,13
22/11/2018,0,10,6,1,17,0,24,0,15
23/11/2018,0,19,11,1,16,1,29,0,7
24/11/2018,0,8,6,0,15,0,30,0,5
25/11/2018,0,9,3,2,15,0,39,0,8
26/11/2018,0,12,9,7,28,55,52,0,10
27/11/2018,0,15,7,2,36,3,51,1,10
28/11/2018,0,16,9,0,29,0,51,0,8
29/11/2018,0,8,7,2,22,0,46,3,8
30/11/2018,0,10,1,0,12,0,57,0,19
1/12/2018,0,16,6,1,17,0,67,1,6
2/12/2018,0,3,2,1,12,0,72,0,6
3/12/2018,0,12,1,3,20,49,57,0,25
4/12/2018,0,12,4,0,18,2,84,0,22
5/12/2018,0,10,5,2,29,1,71,0,11
6/12/2018,0,3,13,1,19,1,69,1,17
7/12/2018,0,9,11,2,14,0,80,0,15
8/12/2018,0,8,6,2,15,0,74,0,8
9/12/2018,0,7,8,3,12,0,69,1,6
10/12/2018,0,8,7,2,19,45,89,1,18
11/12/2018,0,11,7,2,25,1,100,0,11
12/12/2018,0,7,5,3,16,3,87,0,17
13/12/2018,0,13,7,5,25,0,111,0,14
14/12/2018,0,15,6,5,21,1,118,1,23
15/12/2018,0,16,4,2,22,0,85,0,10
16/12/2018,0,6,6,2,21,1,88,1,7
17/12/2018,0,14,3,3,31,49,97,0,16
18/12/2018,0,17,3,2,32,1,127,0,17
19/12/2018,0,22,5,1,28,0,136,0,19
20/12/2018,0,14,4,1,30,0,121,0,13
21/12/2018,0,23,8,2,21,0,157,0,17
22/12/2018,0,15,7,0,12,0,118,0,12
23/12/2018,0,13,2,0,19,0,123,0,9
24/12/2018,0,7,3,1,38,14,293,0,12
25/12/2018,0,5,1,0,12,0,319,0,8
26/12/2018,0,19,10,2,12,0,80,1,13
27/12/2018,0,10,5,3,23,0,45,1,11
28/12/2018,0,12,8,0,25,0,18,0,9
29/12/2018,0,13,9,0,19,0,17,0,6
30/12/2018,0,7,2,1,9,0,18,0,5
31/12/2018,0,11,4,6,23,15,16,1,11
1/1/2019,0,7,3,0,17,1,4,0,8
2/1/2019,0,10,5,2,17,0,3,0,13
3/1/2019,0,19,17,1,23,0,2,0,14
4/1/2019,0,15,13,1,28,0,3,1,20
5/1/2019,0,4,1,1,18,0,5,0,9
6/1/2019,0,13,11,3,9,0,9,0,5
7/1/2019,0,14,7,0,22,70,5,0,13
8/1/2019,0,14,10,1,33,1,2,1,14
9/1/2019,0,12,5,1,15,0,10,0,14
10/1/2019,0,9,3,1,29,0,3,1,13
11/1/2019,0,13,5,1,21,0,1,0,11
12/1/2019,0,5,0,1,15,0,2,0,7
13/01/2019,0,3,4,0,26,0,0,0,6
14/01/2019,0,8,2,0,25,58,2,3,11
15/01/2019,0,3,0,0,21,2,2,0,11
16/01/2019,0,10,3,1,35,0,3,0,17
17/01/2019,0,11,0,2,26,2,1,1,17
18/01/2019,0,7,0,2,22,0,1,0,13
19/01/2019,0,10,5,0,17,0,1,0,8
20/01/2019,0,1,2,0,17,1,0,0,7
21/01/2019,0,10,3,3,30,46,0,0,17
22/01/2019,0,5,10,2,29,2,2,3,16
23/01/2019,0,7,7,3,22,0,1,2,21
24/01/2019,0,6,4,3,18,0,0,1,19
25/01/2019,0,5,3,3,24,0,1,0,20
26/01/2019,0,4,0,1,23,0,1,0,11
27/01/2019,0,7,2,0,16,0,0,1,9
28/01/2019,0,10,4,0,26,68,0,0,16
29/01/2019,0,9,7,0,24,2,1,1,18
30/01/2019,0,7,2,0,29,1,0,0,17
31/01/2019,0,5,1,2,27,0,1,1,19
1/2/2019,0,4,2,1,20,0,0,3,17
2/2/2019,0,7,1,0,86,0,0,0,11
3/2/2019,0,3,2,1,13,0,0,1,6
4/2/2019,0,8,4,0,50,47,0,0,10
5/2/2019,0,10,2,1,53,2,1,1,16
6/2/2019,0,6,4,1,58,0,0,0,20
7/2/2019,0,6,1,0,27,0,1,4,12
8/2/2019,0,7,5,0,46,0,0,1,21
9/2/2019,0,8,4,1,77,0,0,0,5
10/2/2019,0,7,3,0,84,0,0,0,7
11/2/2019,0,11,2,2,56,64,0,0,12
12/2/2019,0,9,4,0,71,1,1,1,19
13/02/2019,0,7,3,3,28,0,0,1,9
14/02/2019,0,10,2,1,45,0,0,2,15
15/02/2019,0,8,1,0,56,0,0,1,17
16/02/2019,0,5,2,0,19,0,1,1,6
17/02/2019,0,3,1,0,12,0,0,0,9
18/02/2019,0,3,2,1,23,55,0,0,9
19/02/2019,0,10,2,3,26,3,0,0,14
20/02/2019,0,9,2,3,33,0,0,1,11
21/02/2019,0,12,4,2,39,0,0,0,14
22/02/2019,0,4,3,0,12,0,1,0,16
23/02/2019,0,9,2,3,34,0,2,0,14
24/02/2019,0,3,3,1,27,0,0,0,8
25/02/2019,0,9,5,0,25,70,0,5,9
